model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,GRK4_HUMAN_1_578_0,100,1.0,1.0,0.44685440797248027,7.142916893502708,0.5424722,1.0,0.0,0.93,-6.5685,-6.571999999999999,-6.807,-6.757490000000001,0.09,0.0,1.0,1112.9624977676121,0.11460335858495505,100,0.91,0.5763922023262223,0.44,,-6.741,-6.829,,0.0,0.0
own,NEP_HUMAN_54_750_0,100,1.0,1.0,0.3888019669641956,7.22261261406726,-0.36111070000000006,1.0,0.32,1.0,-7.6955,-7.88544,-7.798,-7.9244400000000015,0.08163265306122448,0.02,0.98,1309.607406199728,0.06195006406790132,100,1.0,0.8120673806038289,0.7,,-8.689,-8.651,,0.0,0.0
own,KS6A3_HUMAN_41_357_0,100,1.0,1.0,0.46437922874322224,7.135038880631291,0.4550098999999998,1.0,0.0,0.95,-9.692,-9.80058,-9.649000000000001,-9.75433,0.34,0.0,1.0,860.4741817403426,0.12341582865467401,100,0.54,0.37868242630502835,0.17,,-8.532,-8.596,,0.0,0.0
own,PA2B8_DABRR_1_121_0,100,1.0,1.0,0.3999563200594272,6.866709249650054,-0.28674180000000005,0.97,0.16,0.97,-2.739,-2.8559099999999997,-3.0620000000000003,-3.145729999999999,0.06,0.0,1.0,1523.1130458236664,0.04236418891726939,100,0.99,0.8563010151988851,0.9,,-3.9,-3.872,,0.0,0.0
own,CAT_ECOLX_1_219_0,100,1.0,1.0,0.47993888935072215,6.365395380892292,0.8587976,1.0,0.84,1.0,-6.3375,-6.577989999999999,-6.4315,-6.529949999999998,0.28,0.0,1.0,656.5876632998597,0.12635155735879394,100,0.57,0.6275162218300695,0.41,,-6.342,-6.328,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.549722175769645,6.513696083315681,-0.2701602,1.0,0.56,0.94,-4.9155,-4.85524,-5.21,-4.98843,0.41,0.0,1.0,619.0509114079314,0.07750450124511007,100,0.76,0.7332220994018581,0.62,,-5.215,-5.254,,0.0,0.0
own,MCCF_ECOLX_1_344_0,100,1.0,1.0,0.3112734690428626,6.953825912198011,-1.2880355999999997,0.99,0.06,0.93,,,,,0.12244897959183673,0.0,1.0,1359.8668301902917,0.06897823663601325,100,1.0,0.8698570522973152,0.94,,,,,0.0,0.0
own,POL_FOAMV_861_1060_0,100,1.0,1.0,0.3413672054257259,7.1560118212344115,0.3162058000000002,1.0,0.4,0.96,,,,,0.04,0.0,1.0,2043.9108822006806,0.04713567165543034,100,1.0,0.8917777280261416,0.98,,,,,0.0,0.0
own,UPPS_ECOLI_1_253_0,100,1.0,1.0,0.5952632571041458,7.0796272627835934,0.9374306,1.0,0.89,0.96,-7.096,-7.1197799999999996,-7.039999999999999,-7.0979600000000005,0.29,0.01,0.99,801.3624186459621,0.0387917126099594,100,0.98,0.8912470862678669,0.96,,-7.711,-7.736,,0.0,0.0
own,IMA1_HUMAN_68_497_0,100,1.0,1.0,0.3884377747830394,6.650717648166144,-0.9221348,1.0,0.33,0.91,,,,,0.04,0.0,1.0,1178.8460885547752,0.020583787204802487,100,1.0,0.8765941632452993,0.89,,,,,0.0,0.0
