model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,TIAM1_HUMAN_840_931_0,100,1.0,1.0,0.4664122414713334,6.316701909877055,-0.8475776000000002,1.0,0.81,0.89,-2.066,-2.14899,0.09090909090909091,0.0,1.0,1138.3084851727542,0.040376858189729165,100,1.0,0.8642222955955959,0.69,,-3.822,,,0.0,0.0
own,RG1_RAUSE_1_513_0,100,1.0,1.0,0.4518118850867951,6.708478076038236,-0.3775540000000001,1.0,0.54,0.86,-5.416,-5.3832525252525265,0.061224489795918366,0.03,0.97,1837.7252964791755,0.06378384008256491,100,0.96,0.8636485787862441,0.85,,-8.156,,,0.0,0.0
own,CPXB_BACMB_2_464_0,100,1.0,1.0,0.4877262091007979,7.124754006823765,0.7227608999999999,1.0,0.87,0.99,-6.1165,-5.99226,0.14285714285714285,0.2,0.89,1155.2984416053926,0.045837847421325725,100,1.0,0.8783080422993187,0.67,,-6.203,,,0.0,0.0
own,SDIA_ECOLI_1_171_0,100,1.0,1.0,0.5036817029809548,6.35743936188804,-1.0554152999999997,1.0,0.99,0.98,-5.824,-5.5962999999999985,0.7,0.1,0.97,456.2205258800775,0.055467350894654766,100,0.58,0.6331715888371996,0.21,,-5.641,,,0.0,0.0
own,PTGIS_HUMAN_20_500_0,100,1.0,1.0,0.632138489268095,6.832199798777108,-0.01000079999999992,1.0,0.96,1.0,-3.9495,-4.046659999999999,0.33,0.0,1.0,595.912809046537,0.03695520224533256,100,0.87,0.849267060900314,0.74,,-4.367,,,0.0,0.0
own,NOS2_HUMAN_78_505_0,100,1.0,1.0,0.4713921072903583,5.8951091136182985,0.18781729999999996,1.0,1.0,0.96,-3.191,-3.1388399999999996,0.5360824742268041,0.0,1.0,309.4919277716715,0.01416783275610729,100,0.84,0.8753755989469321,0.68,,-2.539,,,0.0,0.0
own,BTRN_BACCI_2_250_0,100,1.0,1.0,0.5264830599770095,6.81242813683667,-1.1918150000000003,1.0,0.06,0.97,-7.5504999999999995,-7.460779999999999,0.1326530612244898,0.0,1.0,1112.73437576799,0.08989112123121515,100,0.77,0.5778807681282823,0.36,,-8.326,,,0.0,0.0
own,DPP2_HUMAN_27_492_0,100,1.0,1.0,0.5108023055881932,6.853450849012842,-0.06401010000000007,1.0,1.0,1.0,-4.1865000000000006,-3.8394,0.3,0.21,0.84,469.99135789628326,0.045392709973925714,100,0.96,0.8978090269158642,0.65,,-4.81,,,0.0,0.0
own,TNKS1_HUMAN_1099_1319_0,100,1.0,1.0,0.3788385181099025,7.202209023857197,0.24764170000000005,1.0,0.36,0.96,-7.598,-7.5695,0.04040404040404041,0.0,1.0,2586.959986500338,0.04789961022744697,100,1.0,0.899070939634143,0.89,,-15.025,,,0.0,0.0
own,ABL2_HUMAN_274_551_0,100,1.0,1.0,0.5586036214338354,7.262975915855101,1.5132736,1.0,0.98,1.0,-8.535499999999999,-8.62145,0.22,0.0,1.0,911.2229659911304,0.08982609038967829,100,0.23,0.28694708548771486,0.12,,-8.209,,,0.0,0.0
