model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,SQHC_ALIAD_1_631_0,100,1.0,1.0,0.4316337627411269,7.140295394781597,0.5422584,1.0,0.68,0.93,-7.1545000000000005,-7.16821,-7.269,-7.41959,0.03,0.0,1.0,1830.7930250395445,0.04656105191176213,100,1.0,0.8886600811503812,0.85,,-11.36,-11.395,,0.0,0.0
own,GRK4_HUMAN_1_578_0,100,1.0,1.0,0.4970082449089022,6.917420785547527,0.3502716999999999,1.0,0.0,0.98,-5.879,-5.966139999999999,-6.2035,-6.23681,0.2,0.0,1.0,643.0802360471065,0.10526855883489825,100,0.83,0.6379805413987438,0.43,,-6.741,-6.829,,0.0,0.0
own,NEP_HUMAN_54_750_0,100,1.0,1.0,0.514412448264646,6.967193521092737,-0.1786426,1.0,0.9,0.98,-6.8175,-6.896229999999999,-7.2170000000000005,-7.223859999999998,0.18181818181818182,0.0,1.0,798.718539096805,0.052575813034163525,100,0.98,0.8620914437807802,0.69,,-8.689,-8.651,,0.0,0.0
own,KS6A3_HUMAN_41_357_0,100,1.0,1.0,0.45007282765865325,7.2199725670103545,0.5832566,1.0,0.0,0.95,-8.5195,-8.39417,-8.639,-8.50183,0.06,0.01,0.99,1157.0779837065932,0.10680420758631361,100,0.9,0.6237491545331036,0.5,,-8.532,-8.596,,0.0,0.0
own,PA2B8_DABRR_1_121_0,100,1.0,1.0,0.5190658137899772,6.995844484401361,0.46850130000000006,1.0,0.93,0.98,-2.1159999999999997,-2.1382199999999996,-2.7560000000000002,-2.7706299999999993,0.07,0.0,1.0,1030.9959161308325,0.04663699780703766,100,0.99,0.8870129392875516,0.83,,-3.9,-3.872,,0.0,0.0
own,CAT_ECOLX_1_219_0,100,1.0,1.0,0.40784959441554336,6.3010489394425875,0.4345049,1.0,0.97,0.97,-5.5615000000000006,-5.487700000000001,-5.7995,-5.72763,0.47,0.0,1.0,490.30116922042083,0.11850220909537496,100,0.67,0.6971425332445917,0.3,,-6.342,-6.328,,0.0,0.0
own,CONA_CANCT_1_237_0,100,1.0,1.0,0.4880515462678457,6.5315711668475664,-0.25442970000000004,1.0,0.85,0.89,-3.9364999999999997,-3.8716100000000004,-3.9815,-3.9594300000000002,0.25,0.0,1.0,753.1799155052882,0.08031237931556337,100,0.98,0.8552633134367399,0.6,,-5.215,-5.254,,0.0,0.0
own,MCCF_ECOLX_1_344_0,100,1.0,1.0,0.40146065587826407,6.911465747515369,-0.453263,1.0,0.69,0.97,,,,,0.09,0.0,1.0,1346.3887214709262,0.05641079948508234,100,1.0,0.9008580294381826,0.79,,,,,0.0,0.0
own,POL_FOAMV_861_1060_0,100,1.0,1.0,0.4288788317836335,6.839723949830574,-1.0012998,1.0,0.61,0.98,,,,,0.16,0.0,1.0,1203.0635291404965,0.041839206836942665,100,0.99,0.891581930177219,0.74,,,,,0.0,0.0
own,UPPS_ECOLI_1_253_0,100,1.0,1.0,0.5176777130604591,6.704779115232689,0.2275145999999999,1.0,0.85,0.95,-5.2925,-5.287870000000001,-5.546,-5.51819,0.41,0.0,1.0,594.1066749841173,0.044535524328016926,100,1.0,0.8835739122689237,0.85,,-7.711,-7.736,,0.0,0.0
own,IMA1_HUMAN_68_497_0,100,1.0,1.0,0.4683086384304127,6.778878025004577,0.04328699999999989,1.0,0.92,0.99,,,,,0.15,0.0,1.0,1090.6245158050328,0.015763582618325847,100,1.0,0.8861525159950979,0.71,,,,,0.0,0.0
own,DFPA_LOLVU_2_314_0,100,1.0,1.0,0.5534150338538226,7.481304337375117,0.6749016999999998,1.0,1.0,1.0,-5.1495,-5.18903,-5.3395,-5.468230000000001,0.83,0.0,1.0,278.77153730492057,0.0925613467792655,100,0.36,0.5529500397408285,0.2,,-6.005,-5.998,,0.0,0.0
own,PNTM_STRAE_2_398_0,100,1.0,1.0,0.523455373080247,6.93919331876031,-0.2604073000000002,1.0,1.0,1.0,,,,,0.49,0.0,1.0,463.98221029039104,0.07958215642697918,100,0.63,0.7467607600919343,0.5,,,,,0.0,0.0
own,M3K14_HUMAN_321_678_0,100,1.0,1.0,0.5358930933696757,7.0017800540965105,-0.3939233000000001,1.0,0.95,1.0,-6.9719999999999995,-6.46257,-6.992,-6.416160000000002,0.36,0.02,0.98,611.814321853948,0.07605061233843796,100,0.78,0.7948820329803976,0.67,,-4.781,-4.766,,0.0,0.0
own,F16P1_HUMAN_1_338_0,100,1.0,1.0,0.5632726306471358,6.676149545449777,-0.37016660000000023,1.0,0.39,0.98,-4.926,-4.9672,-5.022,-5.190230000000001,0.37,0.09,0.91,537.4721110706786,0.06813413842242512,100,0.7,0.7422155099676113,0.47,,-7.793,-7.678,,0.0,0.0
own,NOS3_HUMAN_65_480_0__4kcq_A_rec,100,1.0,1.0,0.3814663154905057,6.969104977300499,-2.1538787999999998,1.0,0.39,0.99,-3.992,-3.7943300000000004,-4.4505,-4.45188,0.1717171717171717,0.14,0.99,1018.2491722911168,0.02561066665791561,100,1.0,0.8502053947129856,0.76,,-5.3,-5.43,,0.0,0.0
own,ATS5_HUMAN_262_480_0,100,1.0,1.0,0.33879928974163576,6.240456670663276,-1.3060650999999996,1.0,0.99,1.0,-4.890499999999999,-4.921990000000001,-5.447,-5.557319999999999,0.46,0.04,0.98,578.2684323222425,0.04443013236917379,100,0.6,0.6009324746557829,0.14,,-7.591,-7.975,,0.0,0.0
own,DHAK_ECOLI_1_356_0,100,1.0,1.0,0.4325603117942787,5.737581680464915,-0.4724205000000001,1.0,1.0,1.0,-2.31,-2.3763899999999993,-2.431,-2.50512,0.88,0.0,1.0,142.21811955185314,0.13758507566105835,100,0.48,0.7113988707878157,0.13,,-2.459,-2.478,,0.0,0.0
own,TBK1_HUMAN_1_303_0,100,1.0,1.0,0.597186352128135,7.0841116106050235,0.009595699999999896,1.0,0.93,1.0,-7.045999999999999,-6.69317,-7.3385,-6.895539999999999,0.29,0.0,1.0,685.7971817575534,0.07209472048185457,100,0.77,0.7884887576473849,0.6868686868686869,,-7.946,-7.963,,0.0,0.0
own,PAK4_HUMAN_291_591_ATP_0,100,1.0,1.0,0.7089972967694605,7.350381322820257,0.022611199999999984,1.0,1.0,1.0,-6.883,-6.682799999999999,-7.266,-6.875519999999999,0.75,0.0,1.0,366.16640910104593,0.1035930098987396,100,0.29,0.46607710805787395,0.1,,-7.77,-7.668,,0.0,0.0
own,LAT_MYCTU_1_449_0,100,1.0,1.0,0.5526400221357597,6.368814478834025,0.1995431999999999,1.0,0.95,0.98,-6.225,-6.29554,-6.4185,-6.551379999999999,0.65,0.01,0.99,241.11695183881216,0.10085551338305943,100,0.41,0.571531765142065,0.21,,-6.276,-6.186,,0.0,0.0
own,HMD_METJA_1_358_0,100,1.0,1.0,0.34198713102582956,6.777611886644139,-1.5885956999999997,0.98,0.02,0.98,-6.042999999999999,-6.06909,-6.446,-6.37841,0.17,0.04,0.97,947.5976247055082,0.09009641555400492,100,0.96,0.802095587488294,0.8,,-9.087,-9.415,,0.0,0.0
own,EXG1_CANAL_41_438_0,100,1.0,1.0,0.479109186645252,6.0086019414316345,-1.0320436000000002,1.0,1.0,0.92,,,,,0.51,0.0,1.0,254.76810242094479,0.03265946185909742,100,0.59,0.7839236855138957,0.2,,,,,0.0,0.0
