target_id,vina_dock,vina_score,pb_valid,connected,qed,sa,hac,n_arom_rings,strain,clashfree,hit
CAT_ECOLX_1_219_0,-8.8505625,-7.536572916666667,0.3958333333333333,1.0,0.5393921316972365,5.172685989273886,24.989583333333332,0.3854166666666667,618.7639144063323,0.9583333333333334,0.16666666666666666
CCPR_YEAST_69_361_0,-7.26429,-5.10937,0.7,1.0,0.514659325857219,4.203628519814098,16.89,0.54,237.13758703032306,0.9,0.3
CD38_HUMAN_44_300_0,-8.469060606060607,-6.3159090909090905,0.36363636363636365,1.0,0.43463452528463825,4.932001006516366,27.303030303030305,0.5757575757575758,490.4803191893242,0.8383838383838383,0.020202020202020204
CDK6_HUMAN_1_312_0__2f2c_B_rec,-7.437896907216495,-5.729649484536082,0.6494845360824743,1.0,0.5756344108653234,4.234021155370822,20.144329896907216,0.7835051546391752,290.3099607658595,0.8556701030927835,0.07216494845360824
CDK6_HUMAN_1_312_0__4aua_A_rec,-7.313489795918367,-5.50184693877551,0.7653061224489796,1.0,0.5833330316359076,4.049399418400474,17.071428571428573,0.8469387755102041,158.3405139212071,0.8571428571428571,0.19387755102040816
CHIA_SERMA_19_563_0,,,0.45454545454545453,1.0,0.5120932379490561,4.604077397579016,15.363636363636363,0.09090909090909091,338.0879453564186,0.47474747474747475,0.0
CHIB1_ASPFM_39_433_0,,,0.42105263157894735,1.0,0.4991756573351752,4.809193993071926,20.54736842105263,0.21052631578947367,368.4049918555103,0.24210526315789474,0.0
CHIB_SERMA_1_499_0__1h0i_A_rec,,,0.4895833333333333,1.0,0.4372060780693016,5.06178586398295,22.020833333333332,0.23958333333333334,464.9865404565431,0.4375,0.0
CHIB_SERMA_1_499_0__4z2g_A_rec,-8.558242105263158,-6.888252631578948,0.2,1.0,0.3655109449363026,5.283106057106461,29.810526315789474,0.28421052631578947,632.5273255088987,0.8736842105263158,0.0
CHOD_BREST_46_552_0,-8.33082,-6.599349999999999,0.47,1.0,0.540154519668755,5.024621867003406,22.19,0.19,605.8782727876585,0.95,0.01
COAA_MYCTU_1_312_0,-7.600848484848485,-5.081171717171717,0.3939393939393939,1.0,0.34324593713470364,4.934506934277819,23.12121212121212,0.1717171717171717,419.7881607321982,0.9797979797979798,0.0
CONA_CANCT_1_237_0,-4.968858585858586,-2.443232323232323,0.7272727272727273,1.0,0.425352645090836,4.057540927207159,12.171717171717171,0.10101010101010101,152.06027542304975,0.898989898989899,0.020202020202020204
COTA_BACSU_1_513_0,-4.9431111111111115,-3.7782020202020203,0.7878787878787878,1.0,0.5396861023690361,3.4543736760517265,11.757575757575758,0.40404040404040403,107.15211353639023,0.98989898989899,0.2222222222222222
CPXB_BACMB_2_464_0,-9.366081632653062,-5.848683673469388,0.3979591836734694,1.0,0.48585341973668245,4.905802378241499,28.622448979591837,0.6938775510204082,588.6814062925835,0.6530612244897959,0.15306122448979592
DFPA_LOLVU_2_314_0,-6.822616161616161,-3.44689898989899,0.5757575757575758,1.0,0.4643048233272555,4.9132431547105195,20.757575757575758,0.1717171717171717,352.0447916328761,0.45454545454545453,0.15151515151515152
DHAK_ECOLI_1_356_0,-4.888447916666666,6.14634375,0.5208333333333334,1.0,0.47334314220702556,3.933970575262601,14.354166666666666,0.15625,224.85707244200563,0.34375,0.28125
DIDH_RAT_1_319_0,-8.04679797979798,-6.1059898989898995,0.5353535353535354,1.0,0.5298920786043908,4.729601153406354,19.333333333333332,0.15151515151515152,373.07333181839005,0.9494949494949495,0.0
DPO4_SULSO_1_347_0,-4.614242424242424,0.8096767676767677,0.6060606060606061,1.0,0.4496089211013356,4.21142474215131,13.656565656565656,0.1717171717171717,201.71451702150392,0.40404040404040403,0.10101010101010101
DPP2_HUMAN_27_492_0,-7.411404040404041,-4.157080808080808,0.5151515151515151,1.0,0.5344744056072401,4.727233991262702,21.91919191919192,0.5353535353535354,382.92600888108893,0.6767676767676768,0.20202020202020202
DYRK2_HUMAN_145_550_0,-9.332670103092784,-8.067969072164948,0.6391752577319587,1.0,0.5834986878682648,4.583399486191203,23.938144329896907,0.8350515463917526,312.87841648955384,0.9381443298969072,0.1134020618556701
