model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
targetdiff,PTGIS_HUMAN_20_500_0,81,1.0,1.0,0.5289120472711472,4.781190229540256,3.809473086419756,0.9506172839506172,0.8395061728395061,0.9753086419753086,-5.63,-5.725320987654321,-6.124,-6.234382716049383,-7.966,-7.917061728395064,0.625,0.0493827160493827,0.9506172839506172,386.4572353845583,0.0497998451962481,81,1.0,0.891069376771403,0.8765432098765432,,-4.367,-4.468,-6.569,0.1975308641975308,0.1728395061728395
targetdiff,PYRD_TRYCC_2_314_catalytic_0__2e6d_A_rec,88,0.9886363636363636,1.0,0.2190508027612891,5.008830152910218,-2.9281658620689623,0.7701149425287356,0.1264367816091954,1.0,-4.458,-2.802545454545455,-5.2455,-4.502261363636364,-8.600999999999999,-8.565,0.632183908045977,1.3863636363636365,0.5227272727272727,441.9939400334831,0.0877747090805971,87,1.0,0.8500191749559988,0.5747126436781609,,-4.835,-4.8,-4.976,0.0227272727272727,0.0227272727272727
targetdiff,PYRD_TRYCC_2_314_catalytic_0__3w83_B_rec,77,1.0,1.0,0.2345032242708448,5.001208760600793,-1.8560324675324635,0.7662337662337663,0.1948051948051948,1.0,-6.547,-6.757532467532468,-7.092,-7.225324675324676,-8.438,-8.549077922077922,0.4415584415584415,0.0129870129870129,0.987012987012987,449.1347069308247,0.0749594693434005,77,1.0,0.8707499560890218,0.6493506493506493,,-2.969,-3.129,-4.912,0.0129870129870129,0.0129870129870129
targetdiff,PYRE_BACAN_1_210_0,63,1.0,1.0,0.1162936126051962,5.414924555742676,-1.02881841269841,0.492063492063492,0.0158730158730158,1.0,,,,,,,0.492063492063492,0.4444444444444444,0.7777777777777778,553.6463726188413,0.1288452888943708,63,1.0,0.8588101351009927,0.7777777777777778,,,,,0.0,0.0
targetdiff,QPCT_HUMAN_33_361_0,88,1.0,1.0,0.3004319931231305,5.192593122605422,-1.2056409090909064,0.8863636363636364,0.4204545454545454,1.0,-3.317,-2.8148636363636363,-4.763999999999999,-4.107590909090908,-7.439,-7.461522727272728,0.5287356321839081,2.386363636363636,0.0,547.6026183120769,0.0489163355713078,88,1.0,0.876773741745949,0.9772727272727272,,-5.434,-5.419,-6.283,0.0568181818181818,0.0568181818181818
targetdiff,RG1_RAUSE_1_513_0,38,1.0,1.0,0.212639280663952,6.030883536414854,2.637409473684214,0.5789473684210527,0.3421052631578947,0.9210526315789472,0.0,0.0,0.0,-0.0012894736842105,-7.994,-8.129236842105263,0.4444444444444444,0.0,1.0,1147.7871237790473,0.1069716629587211,38,1.0,0.8981677900755558,0.9473684210526316,,-8.156,-8.283,-9.306,0.0,0.0
targetdiff,RIBB_VIBCH_2_218_0,74,1.0,1.0,0.1607370146159059,5.25765211295159,-2.150322027027024,0.7702702702702703,0.0405405405405405,1.0,,,,,,,0.3648648648648648,9.932432432432432,0.0,607.1718553964224,0.1516309867852006,74,1.0,0.8678467032349816,0.6216216216216216,,,,,0.0,0.0
targetdiff,ROCO4_DICDI_1009_1292_0,57,1.0,1.0,0.2385711688967178,5.32862402576721,1.915788947368424,0.6140350877192983,0.2456140350877192,0.9473684210526316,,,,,,,0.3859649122807017,0.7543859649122807,0.7192982456140351,547.5601162954725,0.0857304804143801,57,1.0,0.8873664725602641,1.0,,,,,0.0,0.0
targetdiff,SDIA_ECOLI_1_171_0,52,1.0,1.0,0.2420589879111568,5.9541354764563765,2.960444230769234,0.6923076923076923,0.4038461538461538,0.9807692307692308,109.539,113.8165576923077,1.967,13.107596153846156,-5.975,-4.706096153846154,0.42,48.03846153846154,0.0,1193.921817177959,0.0852932403319576,52,1.0,0.8933183815851542,0.9803921568627452,,-5.641,-5.766,-6.685,0.0,0.0
targetdiff,SIR3_HUMAN_117_398_0,82,0.975609756097561,1.0,0.3463191531563205,5.15823088129624,2.4666640000000024,0.7875,0.5375,0.9,,,,,,,0.4545454545454545,1.6341463414634143,0.4024390243902439,518.1400695696587,0.1128412511470262,80,1.0,0.888680336404131,1.0,,,,,0.0,0.0
targetdiff,SQHC_ALIAD_1_631_0,36,1.0,1.0,0.1945316003985265,6.067430534286666,2.513782222222225,0.5555555555555556,0.3055555555555556,0.9166666666666666,0.0,0.0,0.0,0.0,-6.302,-4.778499999999998,0.4285714285714285,0.0,1.0,1121.3624787242795,0.0946745671701982,36,1.0,0.8991159872192469,0.9444444444444444,,-11.36,-11.395,-12.713,0.0,0.0
targetdiff,TBK1_HUMAN_1_303_0,62,1.0,1.0,0.2733279145031349,6.002806245645841,2.1699646774193577,0.7419354838709677,0.4032258064516129,0.935483870967742,-0.724,-0.6729838709677418,-2.3565,-2.3678225806451616,-7.419,-7.481483870967742,0.375,0.0161290322580645,0.9838709677419356,986.4641563532034,0.1035967763715558,62,1.0,0.8909448831648843,0.9516129032258064,,-7.946,-7.963,-8.647,0.0161290322580645,0.0161290322580645
targetdiff,TIAM1_HUMAN_840_931_0,93,1.0,1.0,0.598906731280117,3.570585009950596,1.3346476344086025,1.0,0.989247311827957,0.978494623655914,-2.392,-1.1640537634408603,-3.318,-3.0311505376344083,-4.992,-4.946118279569893,0.8043478260869565,0.6344086021505376,0.6559139784946236,133.69694080384545,0.0662462478397684,93,1.0,0.9025837385224066,0.6666666666666666,,-3.822,-3.764,-5.623,0.1290322580645161,0.1290322580645161
targetdiff,TNKS1_HUMAN_1099_1319_0,88,1.0,1.0,0.3641296933389783,4.895432093447045,2.8137802272727286,0.8295454545454546,0.625,0.9659090909090908,-10.9875,-11.166886363636364,-11.716,-11.928215909090907,-11.6245,-11.901818181818184,0.5747126436781609,0.1477272727272727,0.9090909090909092,393.2897045298103,0.117004080371893,88,1.0,0.8879084554783652,1.0,,-15.025,-14.989,-15.789,0.0,0.0
