model,target_id,n_generated,validity,connected,qed_mean,sa_mean,logp_mean,lipinski_frac,veber_frac,pains_free_frac,vina_score_median,vina_score_mean,vina_min_median,vina_min_mean,vina_dock_median,vina_dock_mean,pb_valid_rate,clash_mean,clash_free_rate,strain_median,tanimoto_ref_mean,div_n_valid,div_uniqueness,div_internal_diversity,div_scaffold_diversity,div_novelty,ref_vina_score,ref_vina_min,ref_vina_dock,hit_rate,hit_scaffold_unique_rate
own,BGL07_ORYSJ_25_504_0,100,0.98,0.6938775510204082,0.3328753626405261,6.10908625425126,-0.8975233673469369,0.7448979591836735,0.5306122448979592,0.8979591836734694,-1.4129999999999998,-0.84375,-4.8255,-4.81196,-7.891500000000001,-7.93905,0.23469387755102042,3.0,0.11,1549.0413029863744,0.09503541865133838,98,1.0,0.9156000677467737,0.8469387755102041,,-10.768,-10.77,-10.805,0.0,0.0
own,BSD_ASPTE_1_130_0,100,1.0,0.6,0.3178766230448344,5.992976161976127,-2.071628499999998,0.78,0.51,0.95,,,,,,,0.27,8.0,0.06,1073.0668909929213,0.07376863207415543,100,1.0,0.9211885070006216,0.75,,,,,0.0,0.0
own,BTRN_BACCI_2_250_0,100,0.99,0.494949494949495,0.18148845328645613,6.007437319591193,-4.199239393939388,0.1414141414141414,0.0707070707070707,1.0,-3.9074999999999998,-3.4619299999999997,-6.9079999999999995,-6.577990000000001,-8.2365,-8.24593,0.6565656565656566,0.89,0.5,1198.925758752021,0.19853491496549447,99,0.8484848484848485,0.5856562939267701,0.37373737373737376,,-8.326,-8.494,-8.763,0.0,0.0
own,CAT_ECOLX_1_219_0,100,1.0,0.98,0.47926369871988406,5.711874330609956,0.7112613,1.0,1.0,1.0,-3.049,-2.9403,-5.875500000000001,-5.552370000000001,-8.148499999999999,-7.911619999999999,0.51,1.23,0.34,484.976684786272,0.15406276980256042,100,0.44,0.6075117870337272,0.14,,-6.342,-6.328,-7.974,0.0,0.0
own,CCPR_YEAST_69_361_0,100,0.88,0.9772727272727273,0.4027127838023652,4.722928773449732,-0.7716510227272722,0.9204545454545454,0.8522727272727273,0.9886363636363636,-3.0685000000000002,-2.43634,-4.5155,-4.54801,-6.3149999999999995,-6.341670000000001,0.7613636363636364,0.37,0.81,439.5397959811721,0.018899967384854045,88,0.6704545454545454,0.7439543408363977,0.26136363636363635,,-4.53,-4.526,-5.915,0.32,0.02
own,CD38_HUMAN_44_300_0,100,0.97,0.6804123711340206,0.19326025601670163,6.563827953520442,-3.638001237113396,0.1958762886597938,0.12371134020618557,0.979381443298969,-2.0325,-0.6228877551020409,-5.1865000000000006,-5.098244897959184,-8.322,-8.200438775510204,0.1875,1.78,0.31,1645.613306764596,0.07231370006356885,97,0.9690721649484536,0.7725771549279257,0.5154639175257731,,-9.943,-9.841,-10.071,0.0,0.0
own,CDK6_HUMAN_1_312_0__2f2c_B_rec,100,1.0,0.98,0.4353001811213837,4.6440667768070805,-0.7997837000000004,1.0,0.99,1.0,-7.580500000000001,-7.416630000000001,-7.871,-7.752860000000001,-8.981,-8.889289999999999,0.57,0.16,0.84,930.7038840958393,0.03233589649521853,100,0.94,0.07929334806085186,0.04,,-7.547,-7.523,-8.789,0.46,0.01
own,CDK6_HUMAN_1_312_0__4aua_A_rec,100,0.97,0.865979381443299,0.3799914224511904,5.908731217604827,-0.7463602061855661,1.0,0.979381443298969,0.9896907216494846,-3.477,-3.39879,-4.638,-4.596819999999999,-6.224,-6.289840000000001,0.29896907216494845,0.24,0.85,1226.296432968597,0.04006394982360198,97,0.979381443298969,0.9210573525631971,0.7319587628865979,,0.736,-2.224,-7.697,0.03,0.03
own,CHIA_SERMA_19_563_0,100,1.0,1.0,0.42373527672564976,2.35634361855995,0.0003000000000000069,1.0,1.0,1.0,,,,,,,0.99,0.0,1.0,51.985609679672365,0.7900641309155242,100,0.07,0.3608099590381231,0.05,,,,,0.0,0.0
own,CHIB1_ASPFM_39_433_0,100,1.0,0.99,0.32843568202123863,4.824619466467697,-2.103777399999999,1.0,1.0,1.0,,,,,,,0.5816326530612245,0.93,0.55,282.2707178837953,0.10391122498483353,100,0.46,0.6164276062219802,0.18,,,,,0.0,0.0
own,CHIB_SERMA_1_499_0__1h0i_A_rec,100,0.93,0.9139784946236559,0.4343705967926143,5.306265907316808,-1.0624141935483868,1.0,0.989247311827957,1.0,,,,,,,0.3595505617977528,1.81,0.25,665.7170919984294,0.10253759595516075,93,0.989247311827957,0.880225692089942,0.6989247311827957,,,,,0.0,0.0
own,CHIB_SERMA_1_499_0__4z2g_A_rec,100,1.0,0.41,0.05360089752435998,6.363160357592196,0.8041791000000099,0.06,0.0,1.0,-4.6315,-4.81351,-5.36,-5.530399999999999,-7.6385000000000005,-7.81249,0.54,0.0,1.0,2721.579837536383,0.13261980525666636,100,0.96,0.6001957207705704,0.21,,-7.488,-7.594,-8.911,0.0,0.0
own,CHOD_BREST_46_552_0,100,1.0,0.87,0.39574184890797864,4.476995408527087,-0.23424509999999976,1.0,0.91,1.0,-3.4815,-2.57704,-5.2195,-4.95562,-7.321,-7.117710000000001,0.8469387755102041,0.78,0.66,638.5244999080883,0.07843684114236886,100,0.82,0.7540575349335791,0.26,,-9.593,-9.585,-9.649,0.0,0.0
